F_PU9,L_T5,P_J306,S_PU9,ATTACK_FLAG
0.0,3.32,83.87,0.0,0
0.0,3.86,83.79,0.0,0
0.0,3.75,62.33,0.0,0
0.0,2.95,62.14,0.0,0
0.0,2.23,61.79,0.0,0
0.0,1.56,60.98,0.0,0
0.0,1.92,82.02,0.0,0
0.0,2.39,80.26,0.0,0
0.0,2.59,80.84,0.0,0
0.0,2.88,81.02,0.0,0
0.0,3.19,81.42,0.0,0
0.0,3.54,81.87,0.0,0
0.0,3.93,83.6,0.0,0
0.0,3.54,63.93,0.0,0
0.0,3.03,63.68,0.0,0
0.0,2.56,63.37,0.0,0
0.0,2.14,62.4,0.0,0
0.0,1.6,61.65,0.0,0
0.0,1.87,83.81,0.0,0
0.0,2.64,84.75,0.0,0
0.0,3.15,80.91,0.0,0
0.0,3.29,82.28,0.0,0
0.0,3.66,83.44,0.0,0
0.0,3.8,62.52,0.0,0
0.0,3.01,62.05,0.0,0
0.0,2.27,60.63,0.0,0
0.0,1.53,81.48,0.0,0
0.0,1.95,81.72,0.0,0
0.0,2.37,82.52,0.0,0
0.0,2.9,84.15,0.0,0
0.0,3.3,82.48,0.0,0
0.0,3.66,82.93,0.0,0
0.0,4.03,62.37,0.0,0
0.0,3.19,61.77,0.0,0
0.0,2.38,61.22,0.0,0
0.0,1.61,60.47,0.0,0
0.0,1.73,82.84,0.0,0
0.0,2.22,84.71,0.0,0
0.0,2.87,84.86,0.0,0
0.0,3.55,85.45,0.0,0
0.0,3.83,64.71,0.0,0
0.0,3.42,63.79,0.0,0
0.0,2.9,61.91,0.0,0
0.0,2.15,61.6,0.0,0
0.0,1.52,81.07,0.0,0
0.0,1.79,81.85,0.0,0
0.0,2.18,81.9,0.0,0
0.0,2.53,82.54,0.0,0
0.0,3.01,84.41,0.0,0
0.0,3.33,83.6,0.0,0
0.0,3.84,83.43,0.0,0
0.0,3.56,62.76,0.0,0
0.0,2.84,62.58,0.0,0
0.0,2.2,61.17,0.0,0
0.0,1.45,84.14,0.0,0
0.0,1.92,81.79,0.0,0
0.0,2.29,81.36,0.0,0
0.0,2.52,81.48,0.0,0
0.0,2.77,81.82,0.0,0
0.0,3.07,82.6,0.0,0
0.0,3.42,82.21,0.0,0
0.0,3.84,83.41,0.0,0
0.0,3.81,64.5,0.0,0
0.0,3.36,63.73,0.0,0
0.0,2.84,63.57,0.0,0
0.0,2.39,62.55,0.0,0
0.0,1.83,61.28,0.0,0
0.0,1.73,80.94,0.0,0
0.0,2.13,80.71,0.0,0
0.0,2.48,80.98,0.0,0
0.0,2.83,81.49,0.0,0
0.0,3.18,82.35,0.0,0
0.0,3.62,81.51,0.0,0
0.0,3.87,82.93,0.0,0
0.0,3.78,63.38,0.0,0
0.0,3.13,62.57,0.0,0
0.0,2.44,62.03,0.0,0
0.0,1.78,61.45,0.0,0
0.0,1.71,81.08,0.0,0
0.0,2.11,80.63,0.0,0
0.0,2.38,81.25,0.0,0
0.0,2.74,81.06,0.0,0
0.0,3.02,81.37,0.0,0
0.0,3.33,82.67,0.0,0
0.0,3.8,83.52,0.0,0
0.0,3.64,63.78,0.0,0
0.0,3.07,63.58,0.0,0
0.0,2.58,63.81,0.0,0
0.0,2.26,62.49,0.0,0
0.0,1.72,61.93,0.0,0
0.0,1.74,82.97,0.0,0
0.0,2.27,83.12,0.0,0
0.0,2.82,85.55,0.0,0
0.0,3.33,82.87,0.0,0
0.0,3.7,83.8,0.0,0
0.0,3.76,62.76,0.0,0
0.0,3.01,62.14,0.0,0
0.0,2.28,61.83,0.0,0
0.0,1.62,61.26,0.0,0
0.0,1.82,82.48,0.0,0
0.0,2.37,82.12,0.0,0
0.0,2.9,84.78,0.0,0
0.0,3.41,81.8,0.0,0
0.0,3.77,81.89,0.0,0
0.0,3.74,62.1,0.0,0
0.0,2.9,59.98,0.0,0
0.0,1.91,59.26,0.0,0
0.0,1.61,81.83,0.0,0
0.0,2.14,82.71,0.0,0
0.0,2.73,83.48,0.0,0
0.0,3.36,84.7,0.0,0
0.0,3.95,65.07,0.0,0
0.0,3.6,64.55,0.0,0
0.0,3.2,63.98,0.0,0
0.0,2.77,63.05,0.0,0
0.0,2.23,61.91,0.0,0
0.0,1.59,60.6,0.0,0
0.0,1.94,84.33,0.0,0
0.0,2.3,82.18,0.0,0
0.0,2.69,82.02,0.0,0
0.0,2.99,83.01,0.0,0
0.0,3.41,83.33,0.0,0
0.0,3.82,83.12,0.0,0
0.0,3.65,62.41,0.0,0
0.0,2.87,60.99,0.0,0
0.0,2.0,60.51,0.0,0
0.0,1.48,80.87,0.0,0
0.0,1.79,80.82,0.0,0
0.0,2.08,81.1,0.0,0
0.0,2.37,82.39,0.0,0
0.0,2.83,82.3,0.0,0
0.0,3.22,82.4,0.0,0
0.0,3.61,83.79,0.0,0
0.0,3.87,64.2,0.0,0
0.0,3.34,64.06,0.0,0
0.0,2.89,63.73,0.0,0
0.0,2.47,62.44,0.0,0
0.0,1.88,62.64,0.0,0
0.0,1.6,82.5,0.0,0
0.0,2.12,81.57,0.0,0
0.0,2.36,82.33,0.0,0
0.0,2.75,82.78,0.0,0
0.0,3.13,87.63,0.0,0
0.0,3.82,85.72,0.0,0
0.0,3.57,62.82,0.0,0
0.0,2.86,62.41,0.0,0
0.0,2.2,61.89,0.0,0
0.0,1.56,60.59,0.0,0
0.0,1.75,81.89,0.0,0
0.0,2.26,81.61,0.0,0
0.0,2.7,83.03,0.0,0
0.0,2.92,81.18,0.0,0
0.0,3.22,80.32,0.0,0
0.0,3.36,80.77,0.0,0
0.0,3.57,81.56,0.0,0
0.0,3.9,82.25,0.0,0
0.0,3.5,63.73,0.0,0
0.0,2.95,63.24,0.0,0
0.0,2.42,63.01,0.0,0
0.0,1.94,62.96,0.0,0
0.0,1.57,62.8,0.0,0
0.0,2.13,82.65,0.0,0
0.0,2.68,83.05,0.0,0
0.0,3.22,82.39,0.0,0
0.0,3.63,81.56,0.0,0
0.0,3.87,82.0,0.0,0
0.0,3.85,62.6,0.0,0
0.0,3.06,61.96,0.0,0
0.0,2.3,62.16,0.0,0
0.0,1.68,60.49,0.0,0
0.0,1.78,82.32,0.0,0
0.0,2.31,81.7,0.0,0
0.0,2.7,82.46,0.0,0
0.0,3.16,84.33,0.0,0
0.0,3.58,86.35,0.0,0
0.0,3.86,61.94,0.0,0
0.0,2.99,60.47,0.0,0
0.0,2.04,60.9,0.0,0
0.0,1.62,79.83,0.0,0
0.0,1.98,85.83,0.0,0
0.0,2.51,86.62,0.0,0
0.0,3.07,86.3,0.0,0
0.0,3.67,83.38,0.0,1
0.0,3.79,64.83,0.0,1
0.0,3.42,63.42,0.0,1
0.0,2.83,62.39,0.0,1
0.0,2.17,62.22,0.0,1
0.0,1.59,61.22,0.0,1
0.0,1.8,84.39,0.0,1
0.0,2.19,84.53,0.0,1
0.0,2.59,81.65,0.0,1
0.0,3.09,85.4,0.0,1
0.0,3.57,80.55,0.0,1
0.0,3.86,81.07,0.0,1
0.0,3.58,62.6,0.0,1
0.0,2.84,61.43,0.0,1
0.0,2.03,61.14,0.0,1
0.0,1.58,81.01,0.0,1
0.0,2.11,85.33,0.0,1
0.0,2.56,81.03,0.0,1
0.0,2.95,80.05,0.0,1
0.0,3.23,80.22,0.0,1
0.0,3.51,80.82,0.0,1
0.0,3.82,85.74,0.0,1
0.0,3.58,63.6,0.0,1
0.0,2.99,63.23,0.0,1
0.0,2.45,62.99,0.0,1
0.0,1.96,62.97,0.0,1
0.0,1.58,62.29,0.0,1
0.0,2.07,81.23,0.0,1
0.0,2.75,81.16,0.0,1
0.0,3.34,80.72,0.0,1
0.0,3.81,83.54,0.0,1
0.0,3.95,62.48,0.0,1
0.0,3.14,62.7,0.0,1
0.0,2.47,60.4,0.0,1
0.0,1.58,61.13,0.0,1
0.0,1.93,78.36,0.0,1
0.0,2.17,80.08,0.0,1
0.0,2.62,84.36,0.0,1
0.0,3.07,85.04,0.0,1
0.0,3.59,85.04,0.0,1
0.0,4.05,62.32,0.0,1
0.0,3.2,62.22,0.0,1
0.0,2.46,59.48,0.0,0
0.0,1.5,78.09,0.0,0
0.0,1.67,79.35,0.0,0
0.0,2.03,79.71,0.0,0
0.0,2.42,81.69,0.0,0
0.0,3.0,83.46,0.0,0
0.0,3.59,84.73,0.0,0
0.0,3.86,64.66,0.0,0
0.0,3.43,64.45,0.0,0
0.0,3.05,63.13,0.0,0
0.0,2.48,62.12,0.0,0
0.0,1.83,60.66,0.0,0
0.0,1.73,81.68,0.0,0
0.0,2.12,82.01,0.0,0
0.0,2.49,82.72,0.0,0
0.0,2.92,86.02,0.0,0
0.0,3.73,86.52,0.0,0
0.0,3.67,62.55,0.0,0
0.0,2.9,62.01,0.0,0
0.0,2.17,60.67,0.0,0
0.0,1.35,82.28,0.0,0
0.0,1.85,81.86,0.0,0
0.0,2.22,82.02,0.0,0
0.0,2.6,81.64,0.0,0
0.0,2.93,84.35,0.0,0
0.0,3.27,82.57,0.0,0
0.0,3.66,82.6,0.0,0
0.0,4.03,63.49,0.0,0
0.0,3.35,63.73,0.0,0
0.0,2.83,63.11,0.0,0
0.0,2.29,62.8,0.0,0
0.0,1.8,62.63,0.0,0
0.0,1.73,85.83,0.0,0
0.0,2.41,84.36,0.0,0
0.0,3.03,84.38,0.0,0
0.0,3.58,83.92,0.0,0
0.0,4.05,62.48,0.0,0
0.0,3.22,61.38,0.0,0
0.0,2.36,61.8,0.0,0
0.0,1.68,60.42,0.0,0
0.0,1.78,82.52,0.0,0
0.0,2.26,82.04,0.0,0
0.0,2.73,82.42,0.0,0
0.0,3.21,82.34,0.0,0
0.0,3.65,82.83,0.0,0
0.0,3.84,63.43,0.0,0
0.0,3.19,61.8,0.0,0
0.0,2.38,61.0,0.0,0
0.0,1.58,58.07,0.0,0
0.0,1.44,78.58,0.0,0
0.0,1.54,79.47,0.0,0
0.0,1.8,82.07,0.0,0
0.0,2.35,83.03,0.0,0
0.0,2.97,83.58,0.0,0
0.0,3.59,85.06,0.0,0
0.0,4.07,65.16,0.0,0
0.0,3.71,64.79,0.0,0
0.0,3.35,64.17,0.0,0
0.0,2.93,63.48,0.0,0
0.0,2.44,61.57,0.0,0
0.0,1.71,61.09,0.0,0
0.0,1.61,81.55,0.0,0
0.0,1.97,81.96,0.0,0
0.0,2.35,81.79,0.0,0
0.0,2.66,82.25,0.0,0
0.0,3.0,82.79,0.0,0
0.0,3.38,83.09,0.0,0
0.0,3.77,82.03,0.0,0
0.0,3.99,82.38,0.0,0
0.0,3.4,61.22,0.0,0
0.0,2.5,60.48,0.0,0
0.0,1.61,59.62,0.0,0
0.0,1.61,81.09,0.0,0
0.0,1.95,81.34,0.0,0
0.0,2.29,81.6,0.0,0
0.0,2.64,82.85,0.0,0
0.0,3.14,83.83,0.0,0
0.0,3.77,86.43,0.0,0
0.0,3.81,64.54,0.0,0
0.0,3.37,64.1,0.0,0
0.0,2.92,63.91,0.0,0
0.0,2.54,62.89,0.0,0
0.0,2.02,60.42,0.0,0
0.0,1.63,82.4,0.0,0
0.0,2.05,81.74,0.0,0
0.0,2.36,82.8,0.0,0
0.0,2.78,82.96,0.0,0
0.0,3.16,84.67,0.0,0
0.0,3.72,85.12,0.0,0
0.0,3.79,63.07,0.0,0
0.0,3.09,61.53,0.0,0
0.0,2.26,61.64,0.0,0
0.0,1.57,60.9,0.0,0
0.0,1.72,81.49,0.0,0
0.0,2.14,81.74,0.0,0
0.0,2.56,81.16,0.0,0
0.0,2.86,81.13,0.0,0
0.0,3.2,80.8,0.0,0
0.0,3.44,81.44,0.0,0
0.0,3.74,82.14,0.0,0
0.0,3.83,64.06,0.0,0
0.0,3.28,63.71,0.0,0
0.0,2.77,63.62,0.0,0
0.0,2.35,63.54,0.0,0
0.0,2.02,62.32,0.0,0
0.0,1.49,83.39,0.0,0
0.0,2.18,82.48,0.0,0
0.0,2.71,82.99,0.0,0
0.0,3.26,82.12,0.0,0
0.0,3.6,81.75,0.0,0
0.0,3.85,82.94,0.0,0
0.0,3.71,63.58,0.0,0
0.0,3.1,63.08,0.0,0
0.0,2.5,61.93,0.0,0
0.0,1.82,61.33,0.0,0
0.0,1.72,81.49,0.0,0
0.0,2.13,81.95,0.0,0
0.0,2.57,82.78,0.0,0
0.0,3.02,82.54,0.0,0
0.0,3.41,83.37,0.0,0
0.0,3.84,82.16,0.0,0
0.0,3.82,61.15,0.0,0
0.0,2.85,61.11,0.0,0
0.0,2.0,61.05,0.0,0
0.0,1.56,82.82,0.0,0
0.0,2.03,83.03,0.0,0
0.0,2.57,87.0,0.0,0
0.0,3.33,87.87,0.0,0
0.0,4.0,65.32,0.0,0
0.0,3.71,64.05,0.0,0
0.0,3.18,62.67,0.0,0
0.0,2.51,61.47,0.0,0
0.0,1.75,60.54,0.0,0
0.0,1.59,81.24,0.0,0
0.0,1.99,81.78,0.0,0
0.0,2.45,81.5,0.0,0
0.0,2.83,80.82,0.0,0
0.0,3.05,81.7,0.0,0
0.0,3.38,82.37,0.0,0
0.0,3.8,82.44,0.0,0
0.0,3.64,63.55,0.0,0
0.0,3.03,62.33,0.0,0
0.0,2.33,60.12,0.0,0
0.0,1.52,80.27,0.0,0
0.0,1.86,80.3,0.0,0
0.0,2.12,81.13,0.0,0
0.0,2.5,80.65,0.0,0
0.0,2.75,81.39,0.0,0
0.0,3.09,83.49,0.0,0
0.0,3.71,83.72,0.0,0
0.0,3.74,64.42,0.0,0
0.0,3.28,64.15,0.0,0
0.0,2.87,63.88,0.0,0
0.0,2.49,62.25,0.0,0
0.0,1.86,61.69,0.0,0
0.0,1.53,81.89,0.0,0
0.0,1.95,81.87,0.0,0
0.0,2.3,83.18,0.0,0
0.0,2.84,85.66,0.0,0
0.0,3.3,83.58,0.0,0
0.0,3.77,83.31,0.0,0
0.0,3.8,62.1,0.0,0
0.0,2.96,62.19,0.0,0
0.0,2.24,61.33,0.0,0
0.0,1.51,61.2,0.0,0
0.0,2.07,85.35,0.0,0
0.0,2.62,81.91,0.0,0
0.0,2.94,81.55,0.0,0
0.0,3.15,82.05,0.0,0
0.0,3.46,82.73,0.0,0
0.0,3.83,82.81,0.0,0
0.0,3.61,62.5,0.0,0
0.0,2.85,62.87,0.0,0
0.0,2.26,62.37,0.0,0
0.0,1.69,62.31,0.0,0
0.0,1.83,86.75,0.0,0
0.0,2.57,85.05,0.0,0
0.0,3.25,86.02,0.0,0
0.0,3.99,63.89,0.0,0
0.0,3.39,62.32,0.0,0
0.0,2.63,61.61,0.0,0
0.0,1.88,61.48,0.0,0
0.0,1.72,81.72,0.0,0
0.0,2.06,82.14,0.0,0
0.0,2.41,82.96,0.0,0
0.0,2.89,82.46,0.0,0
0.0,3.36,81.98,0.0,0
0.0,3.71,82.84,0.0,0
0.0,3.77,62.77,0.0,0
0.0,3.02,61.56,0.0,0
0.0,2.21,61.85,0.0,0
0.0,1.56,59.99,0.0,0
0.0,1.59,79.62,0.0,0
0.0,1.85,80.19,0.0,0
0.0,2.16,81.39,0.0,0
0.0,2.57,82.37,0.0,0
0.0,3.08,83.25,0.0,0
0.0,3.65,83.88,0.0,0
0.0,3.79,64.33,0.0,0
0.0,3.3,64.23,0.0,0
0.0,2.9,63.43,0.0,0
0.0,2.42,62.85,0.0,0
0.0,1.91,61.6,0.0,0
0.0,1.54,81.94,0.0,0
0.0,2.04,81.19,0.0,0
0.0,2.4,83.97,0.0,0
0.0,2.76,82.48,0.0,0
0.0,3.17,82.36,0.0,0
0.0,3.52,83.62,0.0,0
0.0,3.98,63.81,0.0,0
0.0,3.36,63.2,0.0,0
0.0,2.74,61.75,0.0,0
0.0,2.0,61.34,0.0,0
0.0,1.64,82.14,0.0,0
0.0,2.1,82.23,0.0,0
0.0,2.54,81.91,0.0,0
0.0,2.88,81.19,0.0,0
0.0,3.07,81.48,0.0,0
0.0,3.32,81.59,0.0,0
0.0,3.55,83.59,0.0,0
0.0,3.93,64.38,0.0,0
0.0,3.42,63.98,0.0,0
0.0,2.94,63.94,0.0,0
0.0,2.56,63.66,0.0,0
0.0,2.2,63.21,0.0,0
0.0,1.82,62.59,0.0,0
0.0,1.7,86.79,0.0,0
0.0,2.4,86.38,0.0,0
0.0,3.03,83.04,0.0,0
0.0,3.45,82.99,0.0,0
0.0,3.82,83.0,0.0,0
0.0,3.61,61.46,0.0,0
0.0,2.71,61.63,0.0,0
0.0,1.95,60.82,0.0,0
0.0,1.47,80.06,0.0,0
0.0,1.76,80.07,0.0,0
0.0,2.03,80.26,0.0,0
0.0,2.33,80.01,0.0,0
0.0,2.56,80.32,0.0,0
0.0,2.82,80.41,0.0,0
0.0,3.06,81.04,0.0,0
0.0,3.43,81.85,0.0,0
0.0,3.77,82.32,0.0,0
0.0,3.7,63.17,0.0,0
0.0,3.02,62.85,0.0,0
0.0,2.4,62.9,0.0,0
0.0,1.91,62.51,0.0,0
0.0,1.6,86.42,0.0,0
0.0,2.45,86.07,0.0,0
0.0,3.17,86.13,0.0,0
0.0,3.8,83.78,0.0,0
0.0,3.81,63.81,0.0,0
0.0,3.22,61.06,0.0,0
0.0,2.32,61.27,0.0,0
0.0,1.56,59.84,0.0,0
0.0,1.64,83.93,0.0,0
0.0,2.06,84.65,0.0,0
0.0,2.58,80.29,0.0,0
0.0,3.0,80.53,0.0,0
0.0,3.43,80.55,0.0,0
0.0,3.79,80.97,0.0,0
0.0,3.68,63.18,0.0,0
0.0,3.0,61.36,0.0,0
0.0,2.17,61.05,0.0,0
0.0,1.56,78.96,0.0,0
0.0,1.83,83.7,0.0,0
0.0,2.09,84.87,0.0,0
0.0,2.5,84.71,0.0,0
0.0,2.86,81.64,0.0,0
0.0,3.35,87.37,0.0,0
0.0,3.93,87.58,0.0,0
0.0,3.78,64.95,0.0,0
0.0,3.44,63.99,0.0,0
0.0,2.96,63.62,0.0,0
0.0,2.5,62.52,0.0,0
0.0,1.91,59.64,0.0,0
0.0,1.65,81.18,0.0,0
0.0,1.97,82.71,0.0,0
0.0,2.47,82.66,0.0,0
0.0,2.93,82.89,0.0,0
0.0,3.36,83.32,0.0,0
0.0,3.82,85.68,0.0,0
0.0,3.55,62.24,0.0,0
0.0,2.76,62.05,0.0,0
0.0,2.05,61.43,0.0,0
0.0,1.41,82.69,0.0,0
0.0,1.9,82.47,0.0,0
0.0,2.3,81.38,0.0,0
0.0,2.46,81.95,0.0,0
0.0,2.79,81.72,0.0,0
0.0,3.05,82.37,0.0,0
0.0,3.37,84.07,0.0,0
0.0,3.91,83.92,0.0,0
0.0,3.66,63.78,0.0,0
0.0,3.09,63.75,0.0,0
0.0,2.63,63.48,0.0,0
0.0,2.21,62.48,0.0,0
0.0,1.67,61.96,0.0,0
0.0,1.74,84.04,0.0,0
0.0,2.26,84.45,0.0,0
0.0,2.77,80.58,0.0,0
0.0,2.97,81.57,0.0,0
0.0,3.35,81.69,0.0,0
0.0,3.7,81.72,0.0,0
0.0,4.02,63.9,0.0,0
0.0,3.41,61.97,0.0,0
0.0,2.6,62.22,0.0,0
0.0,1.95,61.09,0.0,0
0.0,1.66,81.57,0.0,0
0.0,2.13,84.47,0.0,0
0.0,2.7,84.84,0.0,0
0.0,3.22,82.17,0.0,0
0.0,3.62,81.56,0.0,0
0.0,3.86,81.44,0.0,0
0.0,3.78,62.19,0.0,0
0.0,2.95,62.31,0.0,0
0.0,2.26,63.08,0.0,0
0.0,1.83,61.87,0.0,0
0.0,1.74,83.68,0.0,0
0.0,2.47,86.96,0.0,0
0.0,3.3,86.99,0.0,0
0.0,4.04,63.8,0.0,0
0.0,3.41,62.55,0.0,0
0.0,2.68,63.01,0.0,0
0.0,2.15,60.9,0.0,0
0.0,1.57,81.62,0.0,0
0.0,1.92,82.08,0.0,0
0.0,2.28,85.87,0.0,0
0.0,2.83,83.82,0.0,0
0.0,3.32,82.68,0.0,0
0.0,3.64,82.08,0.0,0
0.0,4.0,82.26,0.0,0
0.0,3.49,62.7,0.0,0
0.0,2.77,61.86,0.0,0
0.0,2.04,59.77,0.0,0
0.0,1.6,83.02,0.0,0
0.0,2.02,79.94,0.0,0
0.0,2.24,79.86,0.0,0
0.0,2.44,80.48,0.0,0
0.0,2.73,81.42,0.0,0
0.0,3.07,83.67,0.0,0
0.0,3.72,83.47,0.0,0
0.0,3.97,64.69,0.0,0
0.0,3.52,64.68,0.0,0
0.0,3.18,63.65,0.0,0
0.0,2.68,63.06,0.0,0
0.0,2.16,61.68,0.0,0
0.0,1.49,82.18,0.0,0
0.0,2.06,81.38,0.0,0
0.0,2.44,81.16,0.0,0
0.0,2.72,81.47,0.0,0
0.0,3.03,82.06,0.0,0
0.0,3.42,84.66,0.0,0
0.0,3.93,61.93,0.0,0
0.0,3.05,62.86,0.0,0
0.0,2.43,61.62,0.0,0
0.0,1.71,61.8,0.0,0
0.0,1.71,82.33,0.0,0
0.0,2.2,81.29,0.0,0
0.0,2.44,81.96,0.0,0
0.0,2.78,82.87,0.0,0
0.0,3.23,81.92,0.0,0
0.0,3.47,82.72,0.0,0
0.0,3.8,83.84,0.0,0
0.0,3.67,64.24,0.0,0
0.0,3.19,63.76,0.0,0
0.0,2.71,63.24,0.0,0
0.0,2.22,62.89,0.0,0
0.0,1.76,61.68,0.0,0
0.0,1.74,83.13,0.0,0
0.0,2.35,86.17,0.0,0
0.0,2.98,83.48,0.0,0
0.0,3.48,82.59,0.0,0
0.0,3.79,83.0,0.0,0
0.0,3.87,63.25,0.0,0
0.0,3.18,62.31,0.0,0
0.0,2.45,61.26,0.0,0
0.0,1.67,61.49,0.0,0
0.0,1.92,84.96,0.0,0
0.0,2.48,85.46,0.0,0
0.0,2.91,83.39,0.0,0
0.0,3.36,84.17,0.0,0
0.0,3.91,83.57,0.0,0
0.0,3.47,62.41,0.0,0
0.0,2.71,60.9,0.0,0
0.0,1.85,59.28,0.0,0
0.0,1.49,81.03,0.0,0
0.0,1.78,83.29,0.0,0
0.0,2.34,83.11,0.0,0
0.0,2.93,86.39,0.0,0
0.0,3.66,87.57,0.0,0
0.0,3.8,64.9,0.0,0
0.0,3.44,64.45,0.0,0
0.0,3.06,63.87,0.0,0
0.0,2.64,62.85,0.0,0
0.0,2.09,62.04,0.0,0
0.0,1.49,81.29,0.0,0
0.0,1.92,80.56,0.0,0
0.0,2.23,80.93,0.0,0
0.0,2.58,80.94,0.0,0
0.0,2.92,80.67,0.0,0
0.0,3.21,81.82,0.0,0
0.0,3.57,81.86,0.0,0
0.0,3.9,81.62,0.0,0
0.0,3.6,60.93,0.0,0
0.0,2.64,60.65,0.0,0
0.0,1.75,60.18,0.0,0
0.0,1.72,80.31,0.0,0
0.0,2.01,80.5,0.0,0
0.0,2.3,80.82,0.0,0
0.0,2.6,81.2,0.0,0
0.0,2.93,82.23,0.0,0
0.0,3.39,81.96,0.0,0
0.0,3.75,83.49,0.0,0
0.0,3.7,64.52,0.0,0
0.0,3.28,64.1,0.0,0
0.0,2.85,63.25,0.0,0
0.0,2.34,62.44,0.0,0
0.0,1.77,61.24,0.0,0
0.0,1.8,82.93,0.0,0
0.0,2.39,81.58,0.0,0
0.0,2.69,82.29,0.0,0
0.0,3.06,83.29,0.0,0
0.0,3.52,83.41,0.0,0
0.0,3.96,82.21,0.0,0
0.0,3.24,62.71,0.0,0
0.0,2.56,61.62,0.0,0
0.0,1.82,61.81,0.0,0
0.0,1.52,84.31,0.0,0
0.0,2.04,84.36,0.0,0
0.0,2.47,81.93,0.0,0
0.0,2.84,81.65,0.0,0
0.0,3.14,82.18,0.0,0
0.0,3.48,82.21,0.0,0
0.0,3.79,81.75,0.0,0
0.0,4.0,82.97,0.0,0
0.0,3.55,63.2,0.0,0
0.0,2.9,63.07,0.0,0
0.0,2.34,62.9,0.0,0
0.0,1.86,63.15,0.0,0
0.0,1.56,62.86,0.0,0
0.0,2.2,87.42,0.0,0
0.0,2.9,83.36,0.0,0
0.0,3.35,84.51,0.0,0
0.0,3.92,82.46,0.0,0
0.0,3.52,61.99,0.0,0
0.0,2.7,61.56,0.0,0
0.0,1.93,61.58,0.0,0
0.0,1.7,84.33,0.0,0
0.0,2.14,81.27,0.0,0
0.0,2.51,80.71,0.0,0
0.0,2.79,82.16,0.0,0
0.0,3.26,82.31,0.0,0
0.0,3.69,82.42,0.0,0
0.0,3.84,62.52,0.0,0
0.0,3.05,61.45,0.0,0
0.0,2.22,59.71,0.0,0
0.0,1.28,79.54,0.0,0
0.0,1.55,80.87,0.0,0
0.0,1.95,81.41,0.0,0
0.0,2.4,82.23,0.0,0
0.0,2.89,83.3,0.0,0
0.0,3.54,86.84,0.0,0
0.0,3.85,64.22,0.0,0
0.0,3.33,64.28,0.0,0
0.0,2.93,63.36,0.0,0
0.0,2.42,62.81,0.0,0
0.0,1.91,61.16,0.0,0
0.0,1.49,81.41,0.0,0
0.0,1.92,81.18,0.0,0
0.0,2.27,82.05,0.0,0
0.0,2.72,83.12,0.0,0
0.0,3.28,81.77,0.0,0
0.0,3.56,82.88,0.0,0
0.0,3.99,82.65,0.0,0
0.0,3.35,62.52,0.0,0
0.0,2.63,61.89,0.0,0
0.0,1.92,61.71,0.0,0
0.0,1.6,81.51,0.0,0
0.0,1.94,81.74,0.0,0
0.0,2.31,81.06,0.0,0
0.0,2.5,82.24,0.0,0
0.0,2.87,81.97,0.0,0
0.0,3.13,84.18,0.0,0
0.0,3.69,83.52,0.0,0
0.0,3.83,64.18,0.0,0
0.0,3.3,63.97,0.0,0
0.0,2.84,63.84,0.0,0
0.0,2.46,63.06,0.0,0
0.0,1.99,62.8,0.0,0
0.0,1.56,61.73,0.0,0
0.0,2.03,82.0,0.0,0
0.0,2.42,81.95,0.0,0
0.0,2.76,82.43,0.0,0
0.0,3.15,83.46,0.0,0
0.0,3.64,83.35,0.0,0
0.0,3.87,63.05,0.0,0
0.0,3.15,61.55,0.0,0
0.0,2.32,62.27,0.0,0
0.0,1.72,61.36,0.0,0
0.0,1.84,82.86,0.0,0
0.0,2.35,82.87,0.0,0
0.0,2.81,82.41,0.0,0
0.0,3.15,81.51,0.0,0
0.0,3.33,82.32,0.0,0
0.0,3.62,82.56,0.0,0
0.0,3.92,81.68,0.0,0
0.0,3.65,63.64,0.0,0
0.0,3.06,64.06,0.0,0
0.0,2.68,62.83,0.0,0
0.0,2.12,62.65,0.0,0
0.0,1.63,62.24,0.0,0
0.0,1.97,82.71,0.0,0
0.0,2.58,83.17,0.0,0
0.0,3.2,85.18,0.0,0
0.0,3.81,86.03,0.0,0
0.0,3.85,62.5,0.0,0
0.0,3.05,61.34,0.0,0
0.0,2.21,60.93,0.0,0
0.0,1.54,82.18,0.0,0
0.0,2.11,81.29,0.0,0
0.0,2.51,81.98,0.0,0
0.0,2.97,81.91,0.0,0
0.0,3.37,81.93,0.0,0
0.0,3.72,83.01,0.0,0
0.0,3.92,63.34,0.0,0
0.0,3.24,62.15,0.0,0
0.0,2.48,60.85,0.0,0
0.0,1.64,59.75,0.0,0
0.0,1.77,80.1,0.0,0
0.0,1.99,81.68,0.0,0
0.0,2.46,81.65,0.0,0
0.0,2.87,82.99,0.0,0
0.0,3.43,83.38,0.0,0
0.0,3.98,84.37,0.0,0
0.0,3.76,64.66,0.0,0
0.0,3.36,64.04,0.0,0
0.0,2.9,62.94,0.0,0
0.0,2.32,61.87,0.0,0
0.0,1.65,60.99,0.0,0
0.0,1.87,81.99,0.0,0
0.0,2.26,82.15,0.0,0
0.0,2.64,82.83,0.0,0
0.0,3.06,83.02,0.0,0
0.0,3.46,83.41,0.0,0
0.0,3.87,86.69,0.0,0
0.0,3.46,63.16,0.0,0
0.0,2.82,62.48,0.0,0
0.0,2.17,61.58,0.0,0
0.0,1.48,82.27,0.0,0
0.0,1.97,81.91,0.0,0
